Awareness Overtime,Awareness Total,,Awareness Impact TP1,Awareness Impact TP2,Awareness Impact TP3,Awareness Impact TP4,Awareness Impact TP5,Awareness Impact TP6,Awareness Impact TP7,Discussion Heat Impact TP1,Discussion Heat Impact TP2,Discussion Heat Impact TP3,Discussion Heat Impact TP4,Discussion Heat Impact TP5,Discussion Heat Impact TP6,Discussion Heat Impact TP7,,,,,,,,,,
95.3693272592,67.1984042523,,0.4347975557,0.4184734486,0.5457235851,0.030479118,0.56583821,0.3792181847,0.3350939428,0.1889942538,0.710739576,0.6306328097,0.4209745167,0.8474090065,0.0587961334,0.1890714989,0.9958674866,0.8938671694,0.5622765213,0.4653414881,0.6473271271,0.692445047,0.0549726447,0.8856565979,0.3867763283,0.5666008813
222.0909688578,168.599421703,,0.8325875354,0.3127856397,0.1973059157,0.3720189228,0.4696506745,0.8128360482,0.6998526506,0.5485270522,0.3673760764,0.3844028984,0.5225033095,0.0026808546,0.0278547576,0.3693516733,0.2242734115,0.6657713952,0.3322004232,0.3982929714,0.1725612458,0.5964277416,0.1637429971,0.8888458029,0.6025793569,0.0526494191
62.925117279,42.1322148508,,0.5620915341,0.3110758238,0.1974165867,0.0450181029,0.2198649861,0.6620331224,0.9189862624,0.5010019899,0.5411148694,0.8501040011,0.4929670246,0.3196799776,0.6689416657,0.9799297882,0.9049445226,0.2768773567,0.8595323138,0.8499350058,0.5003137689,0.9526183513,0.3308233243,0.3270459536,0.7971037592,0.595965323
38.8969797377,20.9787901838,,0.2462204286,0.6469704779,0.9187369206,0.1167279035,0.8072821272,0.1034478722,0.6328383502,0.199190277,0.5240013115,0.0361678631,0.3425602952,0.8699177844,0.6072953741,0.5045958656,0.0184902895,0.7198691881,0.0855422274,0.543731253,0.9820613533,0.3804542833,0.6854756415,0.437864432,0.6554855408,0.7838406338
151.5156529072,112.4151433941,,0.7374804893,0.0196872809,0.8785829779,0.1997279406,0.3663043588,0.6046508078,0.1594801547,0.0339714488,0.010429536,0.8042528409,0.274003152,0.8988512109,0.8768245799,0.1269779811,0.957692542,0.5204469342,0.2825227229,0.9719002367,0.0447187326,0.6354928642,0.9604496706,0.3474988786,0.2995778518,0.1482510914
52.7144421715,49.7650545003,,0.3141508555,0.4070264767,0.36029965,0.4673554947,0.2945439636,0.681807243,0.6660010801,0.123243006,0.0415499287,0.7151328807,0.9769698239,0.4787024191,0.684431454,0.6519624043,0.1120648188,0.5882356875,0.7268950795,0.2234211254,0.8260709118,0.0363399846,0.2564892501,0.480133291,0.328748055,0.8904835599
86.3673062173,61.7163198121,,0.8125573435,0.574711946,0.8076652163,0.7414618754,0.122981501,0.8712684018,0.4585123702,0.1719850195,0.0771790057,0.6685930474,0.9494341729,0.893761309,0.2412903907,0.8636981032,0.9500315248,0.2240059484,0.9412242033,0.9537021207,0.3410281571,0.5342177039,0.4402004193,0.8765750129,0.9872009337,0.7972309527
58.8874882284,57.4655696784,,0.0196609522,0.3250514058,0.5040246496,0.382963809,0.8358920751,0.3330592886,0.2775830996,0.80894807,0.2694305153,0.1303000035,0.107650089,0.2386397025,0.1103011274,0.4881545305,0.2354454008,0.1386735896,0.329360874,0.0388802051,0.190422548,0.6556398082,0.3745002471,0.3401010497,0.8445463932,0.9536228427
211.1338836136,159.9240880435,,0.9001801694,0.7778840657,0.297870764,0.9656592999,0.5897583708,0.754232397,0.735826884,0.7554337001,0.2622864785,0.9886164513,0.1964862934,0.9599460037,0.768934973,0.1782014797,0.2651620041,0.5895485404,0.2789303067,0.7077209433,0.0740646277,0.7986641327,0.4308647272,0.5774826453,0.6263306322,0.1086612848
62.9191900644,63.1103917267,,0.4824657518,0.2267845991,0.386592003,0.9637761642,0.0303893704,0.470055933,0.2843583761,0.4316356087,0.0913269229,0.334328064,0.7618334945,0.3218489038,0.3366927075,0.1891794765,0.2643902183,0.9893005493,0.0553856492,0.1940872047,0.6197793441,0.6131901877,0.9825950246,0.7531568636,0.0812493067,0.7985297749
53.4049418133,50.6343535848,,0.4773467145,0.3634923798,0.4201052991,0.9337224246,0.6574632583,0.9710050852,0.3448379902,0.8560109955,0.0078370609,0.7062518517,0.6968033813,0.0259991674,0.6663933022,0.6629297968,0.3265373797,0.5931112066,0.0618450701,0.2029454053,0.2901393479,0.4457709681,0.8283202832,0.1245138612,0.0217617186,0.5832448052
226.6863482425,172.3055890797,,0.9541660769,0.9135343708,0.4360929736,0.9205069373,0.9357134192,0.2135255454,0.4938238228,0.9431500387,0.3015106169,0.5956945701,0.6234376314,0.4662778812,0.2485116713,0.68825263,0.5342676426,0.1194805648,0.2889314075,0.732878155,0.3786151602,0.0794077448,0.7449562139,0.6762686485,0.9248245866,0.0021181868
219.2873187504,166.3011941149,,0.6482255854,0.9760107281,0.3885624581,0.0692992834,0.1019763597,0.4025374028,0.8361495035,0.5556130426,0.4459681183,0.252729977,0.6216459921,0.3488402091,0.6277846285,0.5557622183,0.1484926556,0.4101573802,0.0288328779,0.0480720102,0.3568603874,0.2487963376,0.6193378419,0.9218860918,0.7294641258,0.1034994126
43.5810669616,26.9748443677,,0.7238576397,0.6105117821,0.2814475167,0.672597586,0.8673200897,0.1636488461,0.9540465952,0.9152033182,0.1413089998,0.0872637595,0.0670922462,0.6579234596,0.281303772,0.8751077796,0.0020130305,0.4846616347,0.1778038971,0.8427489692,0.0848509985,0.6614940646,0.8577453899,0.2900278422,0.7179053452,0.6542663428
166.7034054276,123.3449555914,,0.0673434715,0.4641349598,0.1689696227,0.1334728748,0.4634718195,0.2730479089,0.0687303872,0.2291450433,0.0779158946,0.2078546916,0.5897464726,0.1978876688,0.1573136748,0.472528772,0.4845293693,0.5948680864,0.7013244005,0.8910107004,0.6455973841,0.5054755908,0.0225419186,0.7639900412,0.6169772219,0.3845333453
46.9025953787,37.904441856,,0.4338963893,0.4815706908,0.5344784147,0.5753590562,0.7327637838,0.3630411337,0.3011678716,0.6366345317,0.4957303859,0.8912610013,0.4148226874,0.1919582703,0.3239346485,0.2367136403,0.7557418298,0.1351196178,0.0861367817,0.7250640459,0.8161478634,0.6735468329,0.8951416958,0.6921003763,0.3065123995,0.8730452846
38.6943275029,31.2836367589,,0.0229285377,0.9912259128,0.8094899689,0.0788567436,0.2108158745,0.2712081863,0.1687464889,0.8312338798,0.8632184678,0.0256805153,0.5978205094,0.6681389144,0.4270283434,0.3309301185,0.073256677,0.5133390954,0.8533788736,0.1347966769,0.4366023962,0.1850855109,0.4145276392,0.9370435974,0.7714603918,0.9287265434
39.2863809108,23.807353434,,0.3058202293,0.7103538385,0.0446414163,0.7760203277,0.4011737116,0.9511406791,0.7045626754,0.9645755786,0.2502448755,0.8206534322,0.9153894492,0.61276357,0.9064253738,0.4393967441,0.3720188057,0.3386084696,0.4570319958,0.5316714375,0.1888555294,0.5355770751,0.1905370501,0.7820837475,0.1844328554,0.5738533148
63.1436096534,63.0602775484,,0.180410378,0.4621589203,0.9942809332,0.2825965039,0.6911212856,0.11273439,0.8360485839,0.6868469929,0.2190747798,0.3265963899,0.4237348756,0.1221564235,0.1697333864,0.965863411,0.4819888247,0.5306840759,0.1419026174,0.4699085576,0.5467868525,0.9544148331,0.5411339902,0.2621522552,0.2553997562,0.984318416
50.8679780253,43.5611375147,,0.7764268785,0.6478455345,0.1264117155,0.1986832706,0.6078864057,0.0100033822,0.9096560778,0.4295232704,0.3077216421,0.5569367462,0.9462840592,0.0328685531,0.1729444548,0.3523704317,0.6207835907,0.206916518,0.5853564428,0.8679239372,0.9096180284,0.8014329071,0.2528873927,0.8377705078,0.2352551371,0.992456853
216.9517456987,165.4341543466,,0.4860758093,0.7665793865,0.3197087029,0.6582779972,0.3644581116,0.0443849356,0.4983166446,0.2858176225,0.4298600744,0.2558155793,0.0023313673,0.7609599597,0.1070605697,0.9361544631,0.0479987748,0.452044216,0.3970237619,0.7229927191,0.180155143,0.582640913,0.513873297,0.5797755828,0.2099713163,0.0079015602
66.1095386678,44.5204607329,,0.0440079093,0.5263302273,0.2593267335,0.1581836556,0.8942345871,0.1015037581,0.8783956519,0.0943175465,0.7655224171,0.6043283825,0.9383811077,0.3307957612,0.1399559796,0.0126701495,0.0179324609,0.3263292053,0.8006947444,0.3621066435,0.2996349258,0.3156291194,0.7182203497,0.2828179731,0.5720600983,0.4619372829
178.3602243202,134.2440662068,,0.7308813171,0.3385646208,0.7932191082,0.1467413467,0.8237205022,0.7893646778,0.8128604181,0.5812760416,0.9667975459,0.4082720243,0.2739069987,0.8238252588,0.4126949808,0.0226962614,0.4174281891,0.7175039483,0.0726232881,0.5219939473,0.5008939654,0.2251126415,0.091516895,0.1756000808,0.8060601029,0.1308220484
74.2823268486,74.9957814078,,0.0247392401,0.239757599,0.7606850159,0.1028585937,0.0824922414,0.9959420529,0.5273800374,0.6670260395,0.7527512831,0.560366867,0.5232466954,0.7278127774,0.7395241579,0.0314950419,0.7255564492,0.8919979438,0.5604585122,0.8012706954,0.2915790921,0.9990835258,0.3362988929,0.1458240678,0.9747683992,0.9435444551
205.8796264337,155.4198880456,,0.2744213847,0.5326919813,0.0548647914,0.0858015126,0.0996500702,0.4341351244,0.0160762296,0.2919873765,0.2177862162,0.8199227429,0.0053505664,0.9169887886,0.7107575906,0.917993532,0.1818534627,0.8509129207,0.3570222589,0.2776922114,0.4291183568,0.0860397194,0.7468369684,0.647818145,0.5429358254,0.1294858011
40.3307114364,26.5638865617,,0.2192277031,0.6905138005,0.9309015674,0.9862200705,0.7859759133,0.092057718,0.0636438919,0.3677347745,0.4276606796,0.202917418,0.4031029786,0.2435902269,0.1477739328,0.9419556987,0.2998355065,0.8462152433,0.9531516559,0.3334732473,0.3991707406,0.7637591318,0.4924415662,0.7108095669,0.4251442037,0.811455973
133.6797697764,97.5012194824,,0.4290534156,0.3165132003,0.8214883919,0.9588749521,0.7510152248,0.7566311109,0.6205599155,0.7085954061,0.1273849476,0.5254565953,0.0839352778,0.9712588551,0.1093440336,0.6071138013,0.1125082635,0.6626143825,0.4438253068,0.9816458817,0.1592737495,0.9600881337,0.0185049401,0.7158135258,0.3945845998,0.3995711716
111.7913773957,79.5281617663,,0.9892139605,0.2025988513,0.1715191384,0.7675347756,0.4543022551,0.0284490592,0.4180991162,0.0492452913,0.6352136282,0.8935838244,0.4434489681,0.5307659882,0.898507912,0.9882282742,0.7865891347,0.5205961764,0.1117920036,0.2364236888,0.1594075579,0.0562127531,0.764498722,0.8591065031,0.2394551134,0.3914431627
60.9345431845,39.9509834417,,0.0041786284,0.7794350948,0.053562305,0.022512572,0.2399468304,0.495883421,0.9598762056,0.503772708,0.2469530127,0.1824093479,0.7837678084,0.3285329899,0.7692197169,0.9400443915,0.4921621228,0.7060796231,0.4629204609,0.3205410401,0.9011942798,0.1528817546,0.6481457606,0.4702527417,0.3036970425,0.4341478679
41.2658226763,27.3464569473,,0.7444316157,0.5012104792,0.5758761858,0.5413101605,0.4538019277,0.9863992148,0.2766321834,0.071677856,0.7248022294,0.7975265733,0.4883377836,0.5884156201,0.2819796241,0.8561147297,0.6644831564,0.2821659668,0.0374892286,0.7525362088,0.5474512793,0.5300498721,0.0149850867,0.602652838,0.2987882721,0.7534429316
161.0548571497,119.2013727561,,0.5106793362,0.9580062951,0.3446844716,0.3128390095,0.0924303024,0.0630480019,0.0809842646,0.0462770974,0.6949466206,0.2616848034,0.5048934679,0.4572214613,0.5076711627,0.895456044,0.0446553819,0.4884487671,0.5716350806,0.6069471457,0.3438173738,0.2804104324,0.0025486438,0.5645829158,0.5233124572,0.3057021622
170.6350671504,127.4067108936,,0.5396225839,0.7587340493,0.4924306686,0.7956868371,0.6830895477,0.184108218,0.2088578314,0.4309809773,0.0281224983,0.4196871463,0.3983098044,0.85442903,0.528822944,0.8450094337,0.1358926877,0.6833538702,0.3331789535,0.4903884705,0.8641703275,0.347285706,0.5183686183,0.3086934025,0.877022826,0.2580362216
48.0994279708,30.1589972714,,0.5255124821,0.4776104917,0.033730444,0.5308979965,0.3439536274,0.1938411848,0.484319385,0.718914234,0.5273717624,0.3044822902,0.4850576915,0.7965771408,0.9375135007,0.0358724486,0.9620903242,0.9349777846,0.7060481142,0.0264788076,0.3415547059,0.4473441112,0.2810340449,0.8479358935,0.3061194788,0.6520681695
44.536367073,28.1130955297,,0.581708746,0.2071389035,0.5607403081,0.2997371145,0.22379015,0.062331598,0.3945289778,0.6413471757,0.4972052335,0.9574187287,0.810982439,0.1767935812,0.2791377703,0.9812719457,0.2654215172,0.6158933873,0.3475131157,0.89258663,0.5963388067,0.6086125715,0.6235155593,0.1158870861,0.5664585852,0.3568323351
79.0916114564,55.7350495771,,0.7164593498,0.5105657011,0.5396617655,0.3069041275,0.7703119092,0.0423812618,0.2115311376,0.7404065507,0.0183934142,0.7456305309,0.9841237732,0.229931598,0.6412543569,0.6542462955,0.5296785894,0.6073917548,0.4924586587,0.7013639871,0.3233191665,0.3042533229,0.0079768015,0.9394384265,0.4414127937,0.6662656362
82.6477561377,57.707301226,,0.1471198486,0.8167806845,0.7200991737,0.1196698765,0.5264215783,0.6614248562,0.4476028945,0.8715350861,0.0026034334,0.9695230421,0.1242958959,0.1637831432,0.8367319456,0.5730060222,0.4660775979,0.9686286198,0.2289066601,0.2700365109,0.7494917535,0.4125733884,0.4512917079,0.0418202061,0.8011009062,0.1467598265
55.7078738897,56.0939660815,,0.0270316205,0.5506299453,0.4189906413,0.3434008,0.4035680627,0.2164362776,0.7808776127,0.991168351,0.3511009266,0.8033275263,0.4411468356,0.686837401,0.8804138642,0.1119412926,0.8482449062,0.1761444631,0.8190106795,0.0704183526,0.9242083059,0.4837358768,0.3104856365,0.2439288455,0.1397062134,0.590243694
158.2433935456,118.0577905727,,0.4092775219,0.5416102051,0.6908302287,0.2639415976,0.6314335092,0.6897945706,0.83796359,0.8350975913,0.7917356714,0.8616933825,0.2024152452,0.4130536116,0.7085194879,0.7062450456,0.8331048554,0.2892268991,0.3897402988,0.9026211976,0.1534366388,0.0436415971,0.1273200772,0.2819262451,0.4776018497,0.1782635197
210.1633177709,158.9526677458,,0.5215336047,0.5039130841,0.6459005952,0.9373244236,0.8331696911,0.2540780869,0.4702759113,0.3429872881,0.2184295773,0.93528679,0.1041040414,0.3741167056,0.3400010684,0.8681207664,0.1543868845,0.6465840436,0.5674740311,0.0854258099,0.3398438764,0.9154498851,0.4812387643,0.9090797997,0.7650019593,0.2125311097
190.8757585155,145.3731676701,,0.6762358425,0.630788406,0.4282344535,0.4572737148,0.9254023303,0.78375551,0.4108004956,0.9345164374,0.6073859139,0.6883641535,0.3042888683,0.1196446533,0.9290750366,0.1825434071,0.82547117,0.949797723,0.880719807,0.7062847688,0.2404209932,0.7892072459,0.0498946392,0.1998118133,0.1738576354,0.017407704
46.3688890981,37.1025726514,,0.3902807007,0.5961949275,0.6150238343,0.3809748924,0.7922223641,0.0417426719,0.4480089953,0.9926119222,0.8342385041,0.3612898811,0.6322810859,0.1358161693,0.4081463664,0.7005422267,0.2382912746,0.8390251334,0.0051816689,0.7239255129,0.9033677182,0.5200528498,0.3264759186,0.2239272919,0.9147161506,0.8697926635
211.914777773,160.7448395793,,0.5384778351,0.5067075904,0.0491959739,0.543576242,0.9323825927,0.458793973,0.5036433593,0.1592430283,0.966359521,0.7709662923,0.7348629907,0.562887609,0.6703445339,0.3979744613,0.7950127188,0.3164178736,0.1753912661,0.966522137,0.7959564761,0.8854692243,0.6930504268,0.5089886651,0.465262281,0.0618857535
130.1180769835,94.6052352057,,0.6149742517,0.5966496492,0.3668743322,0.7418922805,0.5289189603,0.6736966958,0.2510887124,0.2992456753,0.8545448454,0.1521451827,0.1713149466,0.4420678851,0.4908904296,0.6177583371,0.4592063009,0.622727013,0.3371232204,0.3184048121,0.3850938761,0.7820472339,0.7991465278,0.9588060773,0.3472606534,0.4522917244
177.516217906,133.6737401514,,0.4268683403,0.7094189112,0.7314436179,0.0177775907,0.6404144954,0.252237644,0.1610534438,0.2376453311,0.0982954812,0.6325892951,0.7189525278,0.9722197396,0.6365121654,0.6635344645,0.8632345212,0.4225628447,0.8648127543,0.6382754905,0.1822990242,0.0922339478,0.4447898397,0.1460123444,0.8386174943,0.1109358353
60.2547776429,59.302327708,,0.794232466,0.8579763319,0.5359376348,0.5216397858,0.4631254554,0.2529102559,0.111275061,0.6259469683,0.7089140973,0.3850527558,0.400892794,0.5068568492,0.8621292789,0.9627240873,0.8585704332,0.4037782584,0.9181947032,0.2018987871,0.5148168369,0.7015321396,0.417214104,0.1466910605,0.2572810729,0.9132592387
180.5442737061,135.2763712585,,0.0807632388,0.4074661055,0.0854685816,0.1865605299,0.8631877661,0.5573313465,0.9469708574,0.5428612874,0.0446349778,0.7490491651,0.9977682079,0.2719046748,0.7440235366,0.4669529954,0.6457671668,0.6464444505,0.7623822375,0.7122366623,0.5345854435,0.3966201751,0.9804652196,0.3350266742,0.703698884,0.1891629379
39.9331363251,23.8493406985,,0.6292777356,0.6729358435,0.521416593,0.6934929873,0.6281228638,0.1333359639,0.6287517346,0.6849355768,0.8420067534,0.8653757517,0.055107235,0.0346944936,0.548715502,0.2078102072,0.8707972017,0.3668874385,0.6256045129,0.1699957317,0.2267763109,0.6248612026,0.9671170176,0.8059452499,0.3985510767,0.7821688408
46.5544106875,23.190325049,,0.4262747877,0.9751255264,0.499098405,0.4580047837,0.1368616773,0.6487193279,0.8547183391,0.2525582308,0.4177460257,0.6163629747,0.6480999335,0.2046590721,0.5867651537,0.1759093895,0.3244798945,0.8922547131,0.9188216394,0.1475558932,0.4296259614,0.3456700531,0.6713176579,0.3437148011,0.0024782887,0.1242671514
100.1807357041,71.0219044407,,0.5697800325,0.4472940676,0.3806335046,0.6190352302,0.3975053133,0.1035943435,0.2934579363,0.8868053478,0.365281175,0.9148177501,0.4154678353,0.0961985283,0.7507158901,0.9412228429,0.1317163466,0.9710801018,0.8914357665,0.2592490899,0.127277895,0.4542069199,0.9923853664,0.1044737252,0.5545229363,0.1819182418
161.3523754235,119.4992428212,,0.3646932094,0.1360523016,0.9547272054,0.2601353365,0.6520414002,0.3993336798,0.8146610261,0.2625986773,0.3202046036,0.6346293358,0.6241563446,0.3341856709,0.1864000947,0.6826555961,0.5672498845,0.7753160955,0.0473173055,0.8709568337,0.5273534013,0.5078664574,0.5281721032,0.4306563376,0.9160025742,0.3786782234
41.9288678549,26.3140245035,,0.119856808,0.1891710486,0.9450884823,0.3436594445,0.9972346455,0.0120651677,0.3540763518,0.1936430309,0.6188527297,0.726006597,0.2765688115,0.6325789826,0.2968253068,0.5448295187,0.8846713681,0.1993021649,0.8953646776,0.3419955218,0.6849703104,0.7360310017,0.5674142154,0.4652839833,0.8565342502,0.8499168457
45.5859346302,32.0776722322,,0.9710646311,0.1733329256,0.819202206,0.0883774352,0.7209105532,0.1886889626,0.2995228099,0.3546124195,0.924231856,0.30831529,0.5220607112,0.4266124232,0.5278599403,0.4900452574,0.7953877676,0.3111378054,0.8588165717,0.3422577776,0.6849281833,0.5635566511,0.1802885976,0.4840907605,0.1689283996,0.6350962626
49.2420101103,46.2157893168,,0.3042289553,0.8147968488,0.6591739622,0.7709759723,0.3028509704,0.3333855022,0.5346775285,0.9760534555,0.1435091903,0.783484332,0.8844129872,0.0890306014,0.6349366485,0.0633913164,0.4842730091,0.0619292922,0.4175354054,0.0375792875,0.6437786853,0.1284611405,0.8563930503,0.1134524167,0.4496710496,0.6630797334
78.031951399,54.6564261619,,0.6029252173,0.7059438879,0.1063663727,0.1819176415,0.2795200576,0.5025831291,0.5273584824,0.1174746951,0.2112875534,0.2629494797,0.0670029672,0.7108380345,0.3799930002,0.7389689276,0.2987194651,0.6083784585,0.807480668,0.1862991488,0.0435000367,0.5242819999,0.3893699307,0.8520871463,0.4317134368,0.6359388075
46.1854731779,25.3610672326,,0.7945329461,0.7706732157,0.6415456912,0.2161268723,0.4218397325,0.1763535974,0.099020338,0.3740909123,0.5628823424,0.8511035106,0.3473920077,0.6770314107,0.8578672305,0.7652012214,0.4978093018,0.8541827832,0.8515910407,0.4399829545,0.1584942039,0.7475739396,0.9573914077,0.5644972447,0.0062870552,0.1667277237
38.8562183131,21.4455489445,,0.4191914882,0.5316167939,0.7122574362,0.32897112,0.9252331295,0.7242048161,0.7621826628,0.1226907945,0.3718199344,0.5782214265,0.8230481481,0.5177835214,0.9013687384,0.6771957371,0.6983240993,0.0657150368,0.7462938599,0.3912772637,0.5876255381,0.5810141248,0.598725408,0.864120058,0.3204638273,0.7766940574
76.0134022801,52.6142853195,,0.195789523,0.472141841,0.4691497212,0.8380063536,0.5611548195,0.2332392347,0.7625087995,0.6620968651,0.8757758517,0.0258295868,0.0199229388,0.7655475177,0.2642413247,0.8941288955,0.9043116515,0.6674515686,0.8778608568,0.1618640794,0.1530198299,0.8925841387,0.5316008541,0.5541573985,0.5871792429,0.6073938179
